start_region,end_region,letter_association
RadialDistal,RadialDistal,TI_Music_3
RadialIntermediate,RadialIntermediate,TI_Chats_5
RadialProximal,RadialProximal,TI_Apps_4
VolarDistal,VolarDistal,TI_Call_1
VolarIntermediate,VolarIntermediate,TI_Map_6
VolarProximal,VolarProximal,TI_Climate_2
RadialDistal,RadialIntermediate,Play_3
RadialDistal,RadialIntermediate,VolumePlus_3
RadialDistal,RadialIntermediate,NextSong_3
RadialDistal,RadialIntermediate,Pause_3
RadialDistal,RadialIntermediate,VolumeMinus_3
RadialIntermediate,RadialDistal,ContactList_5
RadialIntermediate,RadialDistal,Send_5
RadialIntermediate,RadialDistal,Keyboard_5
RadialIntermediate,RadialDistal,SpeechToText_5
RadialIntermediate,RadialDistal,Reply_5
RadialProximal,RadialDistal,Radio_4
RadialProximal,RadialDistal,Whatsapp_4
RadialProximal,RadialDistal,Spotify_4
RadialProximal,RadialDistal,Podcast_4
RadialProximal,RadialDistal,Instagram_4
VolarDistal,RadialDistal,CallReply_1
VolarDistal,RadialDistal,CallingPerson_1
VolarDistal,RadialDistal,CallReject_1
VolarDistal,RadialDistal,CallAccept_1
VolarDistal,RadialDistal,MuteMic_1
VolarIntermediate,RadialDistal,Home_6
VolarIntermediate,RadialDistal,Recenter_6
VolarIntermediate,RadialDistal,Work_6
VolarIntermediate,RadialDistal,Search_6
VolarIntermediate,RadialDistal,Destination_6
VolarProximal,RadialDistal,CarSeatHeater_2
VolarProximal,RadialDistal,SteeringHeater_2
VolarProximal,RadialDistal,Heater_2
VolarProximal,RadialDistal,AC_2
VolarProximal,RadialDistal,Air_2
